latitude, longitude, checkins, id, name
55.813511, 37.670811, 1, 4f931794e4b0b2dfd04dd735, Христианское Дерево
55.8120648814, 37.6739833603, 3, 4f87f551e4b0202c04d1219c, Кабинет Русского языка и Литературы
55.8102295625, 37.6656281766, 40, 4f89b447e4b01832060ebd37, Сокольники
55.8114594465, 37.674322802, 2, 4f5360a8e4b0754d589ea5ec, Поперечный просек
55.8139543152, 37.6623958652, 1097, 4dac6d0bfa8cc7649762ffcf, Платформа Маленковская
55.8167516517, 37.6807022095, 1096, 4e7abe87ae60a0e3b06f528e, Ростокинский проезд
55.8105770694, 37.6654338997, 3, 4faac372e4b03a9d6a901517, Аттракционы На Пруду
55.8174024807, 37.6791140955, 94, 4f55bfc9e4b09c27a455ce83, Мглу,Ростокинский Проезд,13
55.8332701427, 37.6616640118, 499, 4e567a7bfa763b20fd0d3579, Каменный Цветок
55.812189606, 37.6818437405, 4, 4f853fd2e4b09c6e15c6f668, Кабинет Истории и Общества
55.8244665638, 37.6600177107, 77, 4f52ab6de4b0ac6d0c5369c4, ул. касаткина 21
55.8127692528, 37.6838097452, 14, 4f62cd8be4b03be1018fe3f1, Академическая Гимназия
55.8128574297, 37.682697773, 18, 4f4b130de4b0605e45460291, Академическая гимназия
55.811676, 37.681499, 2, 4f8bddfae4b0af04c2b7e4c2, Столовая
55.823419275, 37.6651637643, 59, 4f4dd80ae4b063a3e216fc81, Столовая Учета
55.8131820072, 37.6868436145, 18, 4f2bfabbe4b0167577033ba2, Пробка богородское шоссе
55.8251145262, 37.6731209504, 3, 4fd5bacee4b0f4325d89e678, Чаща
55.812776858, 37.6925880048, 14, 4e89e4d45c5c4e2957677b5b, Мистический Дом
55.814376132, 37.6863533434, 11, 4eec83c2f9ab8c5a00880371, Pip's car
55.8236977979, 37.6671368425, 8, 4f6f0527e4b0620832fa714b, This Is Корт Homie
55.8232441801, 37.6682238314, 35, 4ed9e33661af8a14b5b3d823, Бассейн
55.823, 37.6685, 5, 4fba3febe4b044552f9540b7, Офис сукадостал
55.8191975757, 37.6628929129, 962, 4d58de7b7e2237043628aa73, Московский Государственный Открытый Университет
55.8229965261, 37.6670387425, 11, 4f70006fe4b0a6b773c56fa8, Теннисный Центр Касаткина 19
55.8140850693, 37.6869867172, 8, 4ec7651561af9e142fa341ca, Набережная Ганнушкина
55.817655827, 37.6792430878, 2664, 4c8de7589c1ebfb7c90764d2, Факультет заочного обучения МГЛУ (Московский Государственный Лингвистический Университет)
55.8325295093, 37.7088546753, 2211, 4de9f8df88774880e30f5f9d, Лосиный Остров
55.832164233, 37.6966956979, 28, 4f112d26e4b0958ec0eec07f, полигон "Комбат"
55.8320206404, 37.6940381527, 1, 4c3b586a62f1c928b95e8f53, Проезд Под Железкой В Другую Часть Парка
55.8292180221, 37.7017668472, 28, 4e3e1caf483b04e17aa01da6, Станция Белокаменная
55.8331561522, 37.694606781, 0, 4f50c33f7beb32c5b06ff256, Избирательный участок №845 г. Москвы, оснащен системой веб-контроль «Ростелекома»
55.8167516517, 37.6807022095, 1096, 4e7abe87ae60a0e3b06f528e, Ростокинский проезд
55.837038, 37.691709, 1, 4de162ab52b1d38d2954956a, Challenge
55.8407990446, 37.6871572472, 0, 4f539ce5e4b07c31b4a9a412, Iliya's home
55.838684082, 37.6838226318, 1, 4fc25d49e4b07c20ea1ef43c, банная усадьба
55.8330102646, 37.686188705, 78, 4f1fa94de4b0bf9c51d5942f, Стоянка Вжики
55.8326333777, 37.6735843418, 113, 4eaa1e9df7905c3941224d86, Home
55.8177492849, 37.6868496899, 135, 4ecd05def5b9bed40e18426d, Козлячье Озерцо
55.8326333777, 37.6735843418, 18, 4e383a0ca809a0c63b3ddede, ЛосинАнджелес.РФ
55.8326333777, 37.6735843418, 12, 4f6d3a40e4b062083158b50d, Теплая Кроватка
55.833071797, 37.6863026619, 11, 4f3164ece4b01958922bfb99, Лесная усадьба Еси
55.8174214933, 37.7007925984, 18, 4f426b10e4b08a9e0c961316, (: Птичкин Дом :)
55.8172187805, 37.7011451721, 7, 4fc619d2e4b0035511fd08a3, Остановка Богородское
55.8311349471, 37.6835787469, 13, 4ef41d986da1a067a63bc3a9, ЦНИИТ РАМН, Институт Туберкулеза РАМН
55.8330910728, 37.6862761956, 2, 4f464da0e4b07a6329d19b13, Высокие отношения
55.817042, 37.701365, 1, 4ef879ca9911b01ddc57f251, Трамвайный Круг На Миллионной
55.8171109428, 37.7011210866, 2, 4f902529e4b09decf91da4a2, Персики
55.8221370932, 37.6301674871, 1, 4f1991d4e4b08fa23fcb140d, Second White House
55.8170623779, 37.7019233704, 1, 4f6795dbe4b04d4b186bbf1b, near home
55.830408, 37.681535, 3, 4e64a7ab18a8ce02fdcd14a3, мсч №33
55.8175559198, 37.6796745402, 113, 4ec7504930f8b09c0bcc74a9, Столовая МГЛУ в Ростокине
55.8267867481, 37.6898737532, 2, 4f86e02fe4b02b69f3ad63e4, У Дани
55.8220760838, 37.6915856173, 2, 4f4a8e5ee4b05ebee1b56895, башня зла
55.8239, 37.6951, 1, 4f8d48b9e4b0a7ee5a1e1769, кинотеатр Люксор
55.825323, 37.69574, 2, 4f951648e4b0dcd91375d482, ФГОУ ВУНМЦ Росздрава
55.820867, 37.692822, 2, 4fb1ed3be4b0aed64c4eed49, Жесткий утренний пробец
55.827, 37.6959, 2, 4f26bdb0e4b0717a6ab1a418, МГСУ, 530
55.8190783537, 37.6824831963, 2, 4fb8fcfde4b020ff70e30a1d, los park
55.82126, 37.688748, 4, 4fb89ec5e4b018d6ec51e345, Лосиный остров
55.8184892991, 37.6839728371, 2, 4c0b7004009a0f47d31debbf, Шашлыки
55.8283574, 37.6953141, 1, 4df3e09bd1649c8a28e4bbf7, street racing
55.8277133867, 37.6992321659, 2, 4f981d1fe4b0d508e7032577, Поляна
55.820975, 37.688036, 1, 4fce20f2e4b0fc13c4c50e83, др Дианочки
55.8186228578, 37.6763051055, 0, 4f8731ade4b039b14317527d, Кроватка:*
55.819813, 37.682556, 1, 4faf779ae4b0b84e1d090071, Lospark Dirt Jumps
55.8176044403, 37.6793524546, 59, 4f3a1b87e4b0f48edb4e2c35, Курилка МГЛУ Ростокино
55.824404, 37.698741, 1, 4f9bfcbce4b065054be9a439, Happy B-day Влад ;D 
55.824405, 37.698781, 1, 4f9bc3c5e4b04b5a67f9f987, День Рождения Влада 
55.824537, 37.698791, 1, 4fc211cbe4b0852f4c5837ce, Шашлыки У Удота 
55.833504, 37.688325, 2, 4fa94cc2e4b01db688c9b528, Др Максима Пляяяж
55.8288619526, 37.7015997689, 37, 4df8e0111f6e448ec290cd38, Усадьба банная на Лосином острове
55.817669, 37.679252, 3, 4fb9cd23e4b0c2549a4d0243, Аудитория 34
55.8159571444, 37.6825701781, 18, 4f6883c8e4b0cdd88fab5efd, В Пробке
55.8162464995, 37.6828987131, 4, 4f90ecebe4b0b77fb825f577, Паспортный Стол ОВД Богородское
55.816204071, 37.6828727722, 0, 4f82d6ade4b04cf78b07f818, ТЦ Богатырь
55.8174188786, 37.6414761405, 12066, 4c5ffd8a832fa5934f96eed3, Финансовый университет при Правительстве РФ
55.8280583599, 37.6466488838, 7204, 4b52f365f964a520378b27e3, Рабочий и колхозница / Worker and Kolkhoz Woman
55.8275160022, 37.642121315, 3054, 4b52e63bf964a520428a27e3, McDonald's
55.826333303, 37.6377359471, 369, 4fcbc442e4b0c4b6a6dbe634, ВДНХ
55.8268852234, 37.6646270752, 1, 4fbe71c2e4b09e81e6abda7e, соловьи на яузе
55.8226866791, 37.6457355077, 305, 4fb4d99ae4b0e2e8013ab2ff, КРИ 2012
55.8245104551, 37.6621466875, 8, 4e45316d18a8bafc629dd302, ТЦ "Любимый"
55.8236101569, 37.6636126257, 5, 4f607011e4b0ae6370c7468a, Ник-авто автосервис
55.8257163901, 37.6639401744, 8, 4da00c0058c2224b98174a79, Тренинг Центр Nissan
55.8242737509, 37.6657676697, 3, 4f52376a4fc61824bfc65b54, Избирательный участок №503 г. Москвы, оснащен системой веб-контроль «Ростелекома»
55.8284319796, 37.6552319527, 1004, 4df92370d4c064db03a8358f, Ростокинский акведук
55.840139626, 37.6568846376, 35, 4f81a509e4b0c7b85641bc3d, BSMCC
55.8388507635, 37.656512778, 7, 4e7897f2483bc8fe83db6da0, Автосервис
55.8389984344, 37.6566635195, 21, 4d8756249324236ac7eff30e, ГаражиК
55.8399315051, 37.6574514578, 3, 4fa67947e4b0baf7ce0e9a41, Баня На Дровах Охотничий Домик
55.8179692696, 37.6627635956, 247, 4e897c64550364195b988c9e, Гимназия 1503
55.8224656868, 37.645983696, 3394, 4c828f9d51ada1cd3aaf1d10, Cosmos Hotel
55.8139543152, 37.6623958652, 1097, 4dac6d0bfa8cc7649762ffcf, Платформа Маленковская
55.8332701427, 37.6616640118, 499, 4e567a7bfa763b20fd0d3579, Каменный Цветок
55.8106977801, 37.6511133961, 1586, 4b420246f964a5206fcb25e3, Fitness & Spa "Zebra"
55.8276479769, 37.6401595237, 845, 4bb72069f562ef3b2d0b3197, Колесо обозрения
55.8175123961, 37.6635899103, 46, 4fae2f6ee4b0e047b1e98a89, Рижский Проезд 13
55.831195315, 37.6527680581, 438, 4ebd1a3b82317d5cdaec170d, Ростокино СВАО
55.8186228578, 37.6763051055, 14, 4f55c3e5e4b0a3a6d632c16e, У Алеши
55.8177805286, 37.662931173, 12, 4f6ddeece4b07a4bc4c6db7b, Safr's Place
55.810828, 37.655178, 1212, 4c5e640c85a1e21e06485c11, МРО БЦХВЕ "Слово жизни"
55.8186202576, 37.6637291908, 8, 4f1d64fae4b0aa5096c73874, Общежитие МГОУ
55.8192605775, 37.6649958168, 14, 4f7a93d5e4b06b95526c5116, MSOU 2/305
55.8182889344, 37.6640340671, 12, 4f8c3c60e4b039b147a184fc, Автошкола Дилижанс
55.8201628386, 37.6408753549, 1053, 4ed77b289adf06cbf6a624a2, Остановка Станция М. ВДНХ
55.8191975757, 37.6628929129, 962, 4d58de7b7e2237043628aa73, Московский Государственный Открытый Университет
55.8178385572, 37.6632305828, 5, 4f83d069e4b0107aa19578d9, Салон-Парикмахерская
55.8186228578, 37.6763051055, 4, 4f454656e4b0b7292f7121db, Stas' Place
55.8178901672, 37.662940979, 1, 4f8bdd5be4b0202c087335ba, Кабинет 613
55.818771, 37.663676, 2, 4f867c5fe4b095775b7f19f2, 2 этаж МГОУ
55.817261, 37.66245, 1, 4fab920fe4b0381a48c8d0db, Работа Рижский Проезд 13
55.8178710938, 37.6644706726, 12, 4f4e17bee4b0393387953cb6, Экономический факультет МГОУ
55.8182100836, 37.6650151234, 1, 4f92fb98e4b020d1a2ee521c, Халупа 88, У Кацо
55.8194658582, 37.6647783552, 0, 4f1fb3f1e4b0c30f8f0a6e1d, Марбел М
55.818951, 37.666221, 8, 4fb7b9c6e4b06a37b6a2ece6, Гаражи Ашота
55.817788, 37.663804, 1, 4f747bc0e4b0e7c643a3118e, Химчистка Диана на Рижском
55.81914869, 37.6654318467, 4, 4f87d52ae4b060b7f5eb2fe1, MSOU 2/304
55.8186228578, 37.6763051055, 1, 4fa4d38de4b01acec373f1a0, Рижский Проезд
55.8185348511, 37.6648216248, 1, 4fa69242e4b0862c75d626ee, Синий Магазин
55.8306013138, 37.6556611061, 714, 4bd3200141b9ef3bc74effe5, Ростокинский парк
55.8179740906, 37.6645278931, 2, 4f7614a6e4b0ca8cfbaff2f6, Дома у Антоныча
55.8273593197, 37.6532149315, 147, 4c05568239d476b0b0bb32a7, Школа #293
55.8186228578, 37.6763051055, 0, 4f64ed5de4b045fbd4398df9, K's Place
55.8336732528, 37.6431161992, 793, 4cdd5f775aeda1cd2225c811, МГПУ HQ
55.8164388363, 37.6643830554, 5, 4ee9ae6377c85fa6b8079d2f, Читальный Зал МГОУ
55.8291068965, 37.6316070557, 16550, 4e4aab0f62e13240b700e034, Всероссийский выставочный центр (ВВЦ)
55.8174188786, 37.6414761405, 12066, 4c5ffd8a832fa5934f96eed3, Финансовый университет при Правительстве РФ
55.8223330921, 37.6413488388, 7148, 4c49ca906f1420a125001a56, Метро ВДНХ (metro VDNH)
55.8280583599, 37.6466488838, 7204, 4b52f365f964a520378b27e3, Рабочий и колхозница / Worker and Kolkhoz Woman
55.8123012362, 37.6356998645, 5275, 4c887b3dda5da1cd27ab34e9, Финансовый Университет при Правительстве РФ
55.826333303, 37.6377359471, 369, 4fcbc442e4b0c4b6a6dbe634, ВДНХ
55.8359849572, 37.6362927309, 2807, 4c9898fb07916dcb1d26ed1b, РГСУ
55.8275160022, 37.642121315, 3054, 4b52e63bf964a520428a27e3, McDonald's
55.8100359852, 37.6368427277, 3848, 4b4ed326f964a520fdf526e3, McDonald's
55.8211879374, 37.6394176483, 2695, 4be6f5f42457a5932e57ad15, Аллея Космонавтов
55.82976539, 37.6317438732, 1114, 4bcac5c90687ef3b5ca9dccc, Фонтан дружбы народов
55.8226866791, 37.6457355077, 305, 4fb4d99ae4b0e2e8013ab2ff, КРИ 2012
55.8268205575, 37.6378608728, 469, 4f93d398e4b01143d2675e50, Парк Аттракционов на ВВЦ
55.8349456443, 37.6371753216, 3160, 4c99b6d380958cfaeaaa3cd4, Всероссийский государственный университет кинематографии имени С. А. Герасимова (ВГИК)
55.8224656868, 37.645983696, 3394, 4c828f9d51ada1cd3aaf1d10, Cosmos Hotel
55.8233289748, 37.6459361962, 23, 4f4f0cf2e4b013e3e9d4b669, Дом Оптики
55.823319, 37.645313, 4, 4f0c9fb4e4b06b1f3ece3fb7, Л.д. "Олимпийский"
55.8228832889, 37.6459544284, 3, 4fae9355e4b021a2c01af450, Фитнес-бар Космос
55.823376, 37.645265, 0, 4eda3e439adfe5cbdef6387a, Двор Кафе
55.8201628386, 37.6408753549, 1053, 4ed77b289adf06cbf6a624a2, Остановка Станция М. ВДНХ
55.8105876299, 37.6382803917, 1995, 4d4a8122782f37041eb17837, Mi Piace
55.8393951868, 37.6404255811, 281, 4d0b9c97d8d78cfaf80b1ebe, Каток "Искра"
55.811772283, 37.6392245293, 1803, 4b5f20e5f964a520baa729e3, Тануки
55.83022, 37.630491, 249, 4f9d29d5e4b0edc561eeb212, Чайхона N1
55.8276479769, 37.6401595237, 845, 4bb72069f562ef3b2d0b3197, Колесо обозрения
55.8277023756, 37.625484812, 187, 4f261a05e4b01dc94d4d3a51, Налоговая инспекция района Останкинский
55.8395047254, 37.6373156918, 47, 4ecd4e028b81fbfbab4a4829, Stadium "Iskra"
55.839099, 37.638705, 3, 4f637827e4b09ff9bb9540d7, Фехта <3
55.8394329982, 37.636523, 5, 4ecfc50777c8ea62fb4a81e7, BBS
55.8399679595, 37.6392580479, 11, 4fa690bce4b0548307b43ae3, Лыжка
55.84017, 37.6382357393, 3, 4fd1d591e4b0362dd39491c8, Место Обнимашек
55.8400802612, 37.6382141113, 2, 4f5dc9c6e4b070e049031765, мост РГСУ
55.8279189794, 37.6254194121, 19, 4f86832ee4b062989926b404, МИ ФНС По Крупнейшим Налогоплательщикам #2
55.8101445471, 37.6359763885, 1901, 4baf42b6f964a5202cf43be3, Грабли
55.8277209263, 37.6351986496, 140, 4fd0892ae4b01ff3e233237d, Фан - Зона EURO 2012
55.827757051, 37.6251268387, 167, 4e3a38c4aeb7ec67028a7b00, МИ ФНС России по крупнейшим налогоплательщикам #2
55.8286663421, 37.627529239, 11, 4f83e8eee4b03e850b70972f, ВВЦ Павильон #8
55.837948422, 37.6442015802, 339, 4f404ba3e4b0f4a9faabc98a, Паркинг
55.833397166, 37.6383876801, 1015, 4bc051a42a89ef3bdb5ff088, Киностудия имени Горького
55.8295287137, 37.6476788521, 144, 4d88652b1508a143ddfdf61d, Мистер Мото
55.8281071226, 37.6266701286, 5, 4f912ad8e4b08d59070ee7fb, ВВЦ Павильон Семена
55.8390205237, 37.6270908247, 223, 4d8dc58bd00a6ea8b3f5a84f, Рыбацкая деревня
55.828246, 37.626819, 4, 4d71eb39f7c38cfa3a259e3d, Детский музей "жили-были"
55.829455, 37.627225, 17, 4bf8e9f68d30d13ae3840118, Sand Sculptures Festival
55.828189, 37.62622, 2, 4f9d2482e4b01da400a5e28d, Кафе Алания, Осетинские Пироги
55.829474, 37.626507, 1, 4f87de74e4b0298188befe6d, Англ. Яз.  Школа 1415
55.8300168414, 37.626311585, 4, 4f521cdfe4b02cf6bd674bdf, ВВЦ Павильон Культура
55.830017831, 37.6468293251, 131, 4da0c2df22a5f04d6706ed54, Jewish Plaza
55.827703, 37.623764, 2, 4f65ecd8e4b075c71481207d, Отдел полиции по обслуживанию ВВЦ
55.8382934951, 37.6402981473, 268, 4e59d1a0d4c0ba8c11a420ed, Стадион "Искра"
55.8227911445, 37.6057291031, 6877, 4b4b453df964a5201c9626e3, Телецентр "Останкино", АСК-1
55.8329968077, 37.6085606514, 6, 4f91b1d5e4b0b77fb8d8df3a, ДОЖДЬ а я без зонта
55.8221370932, 37.6301674871, 9, 4f4bef9de4b095e002b90975, Nat's Apt
55.834966396, 37.6096573313, 24, 4e655f47b0fb188e8ef3f914, Anckora Records
55.8350032568, 37.6098167896, 8, 4c2b766bb34ad13a71cce9ce, Сад Непрерывного Цветения
55.833316, 37.608649, 1, 4fbe6359e4b0135f65140432, Укромное Местечко в Останкинском
55.8352383043, 37.6071268637, 2, 4f757386e4b07c4ad7a9589b, Ray Ban
55.8343371057, 37.6231098175, 472, 4e2c427d7d8b7deda6d8eb98, Ракета "Восток"
55.8356625927, 37.6115985203, 269, 4e58c4d6fa76d2b00c038bd2, Озеро в Ботаническом Саду
55.8270339001, 37.6142263412, 2235, 4c2b6e79b34ad13a46bce9ce, Парк "Останкино"
55.8209227389, 37.6045703888, 2713, 4bc98a19fb84c9b6da3d1b3e, Телецентр "Останкино", АСК-3
55.8366041461, 37.6107873539, 75, 4fa3f78fe4b05ddd65feb416, ботанический сад
55.83022, 37.630491, 249, 4f9d29d5e4b0edc561eeb212, Чайхона N1
55.8380974351, 37.6167157769, 94, 4e490d8e227128e1e8ec276c, Фонтан "Колос"
55.8228634681, 37.6090335846, 1893, 4c3eb4cc8d99b713ddeb1a06, Первый канал
55.8390205237, 37.6270908247, 223, 4d8dc58bd00a6ea8b3f5a84f, Рыбацкая деревня
55.8352667033, 37.6231374359, 249, 4d9add605e52224bed6235e3, Павильон 55 ВВЦ
55.8341413566, 37.6235558465, 57, 4fc860f5e4b0e4b1e98429a1, ВДНХ парк
55.8382112246, 37.6147987376, 17, 4f9eb241e4b087d95f0aa3a0, пивоварня на ввц
55.8388670254, 37.6227941744, 221, 4db7edcc93a04a7c3074bd3d, Озеро На Ввц
55.8419839032, 37.6111285679, 3, 4fb14616e4b097c37f33f19a, Толчок Мелкого
55.836195, 37.613644, 3, 4de3c4cb2271bfb844ba61bb, Салон Ламель
55.8361501096, 37.6107847565, 7, 4f96d955e4b0ba85ae7f3a71, На Лавке В Ботсаде
55.836110531, 37.610835355, 7, 4fa3ea3de4b08e1f87ac1366, Орех маньчжурский
55.838313, 37.614657, 7, 4fa2a0b9e4b0abdff9ced00d, Главтабак
55.8382573833, 37.6147004643, 7, 4e71e9e7b99345fbe839c1ec, Пав.35. Дегустационный Зал.
55.8226706049, 37.613067627, 1949, 4c77ff392d3ba143906489d0, Останкинский Пруд
55.8374, 37.6142, 1, 4fa3a49ce4b098f429d9419e, на вахте у дежурной
55.8383304139, 37.6144891772, 4, 4f9d3593e4b03d83ed4d3060, Место силы
55.8103977203, 37.6269292831, 649, 4c08f0a66071a593e4f8dc32, Xerox Moscow Office
55.83767, 37.612838, 1, 4dc5991dd4c0ad9c0f8c964c, Drinks Appartment
55.8181607756, 37.6273870173, 230, 4e64ade8aeb7360315ddc704, Ушаков Хибара
55.8395184165, 37.6142692566, 7, 4fb903fde4b0d0dd7e9eab42, Большой круг @ввц
55.838315838, 37.6290848309, 118, 4e2c1af5227197a112e037ea, Сад Раздумий
55.8333026769, 37.6224577216, 203, 4e5101b445ddff0031d59785, GTkarting
55.8254670272, 37.6228523254, 469, 4eb4d4e229c212fb6c25ea2f, Это ОСТАНКИНО, это История)))
55.8218103399, 37.6088028851, 759, 4db3d5924df05e5aaad41ad4, Монорельс «Телецентр»
55.8186435055, 37.630637708, 385, 4c14cb19b7b9c9289ed9ab37, Пятерочка
55.8352389603, 37.6235525343, 77, 4e3d7541a809ba757c09ef57, Ипподром
55.8114095232, 37.6260130629, 59, 4f1d9646e4b0889e077b300b, Мойка
55.8232526484, 37.6288492295, 338, 4f6cab62e4b03b3f389773eb, ЖСК Высокий-1
55.8395203131, 37.6212820769, 19, 4e5e78a4ae60a1cb36dead9d, Павильон 38, ВВЦ
55.8365872172, 37.6268845254, 8, 4fc86481e4b03c797c6c202e, Oktarin Spa & Spa Group
55.8321077247, 37.6240110397, 278, 4c55713df5f3d13aa529c7fb, РусПыш
55.8336214244, 37.6234733101, 98, 4c5d42776ebe2d7f8f4ed22e, Галерея Самолет
55.8181310989, 37.6253441851, 89, 4f5a67f5e4b081a30f869851, Yorks' place
55.838031, 37.622745, 2, 4faa8245e4b0560131b9b6d4, Павильон 41
55.8353190546, 37.6208601958, 58, 4f61b42de4b0deb11b800c56, Павильон Космос
55.8356230533, 37.6233059622, 47, 4fbc8d56e4b000527be70c95, ECOM Expo 2012
55.8340485071, 37.6261421802, 277, 4d81ebecd95df04de1154cbc, Павильон 57, ВВЦ
55.8227911445, 37.6057291031, 6877, 4b4b453df964a5201c9626e3, Телецентр "Останкино", АСК-1
55.8429160176, 37.5883054733, 2389, 4be6909fd4f7c9b6b2e02620, Главный Ботанический Сад РАН им. Н.В. Цицина
55.8236434756, 37.6097809094, 84, 4e9da9e0b8f77a8b473bff2b, Пробка На 1ой Останкинской
55.8292962455, 37.5900684889, 4, 4fc0b33be4b06f6d22e588cd, Home sweet home
55.8293982605, 37.5897989133, 9, 4f61fd83e4b0157287d54765, математика2!)
55.824137, 37.609245, 2, 4f841643e4b0dd440d4dbd6e, Костюмерная 2-64
55.8314402462, 37.6089614403, 24, 4cab71dd97c8a1cd495e9ba5, Пейнтбол Два Товарища
55.8314060423, 37.6091974243, 6, 4f5c8b18e4b07fef0180b42a, день варенья романа
55.831296, 37.6089262962, 14, 4c401a49ce54e21e0a0a091a, Два Товарища
55.8314539023, 37.611630828, 16, 4dd55a85d22d8e00fcdf0d48, Баня В Парке
55.8313369751, 37.6122894287, 1, 4fc9c59fe4b0bd6554208dd1, Конная База В Останкинском Парке
55.8228875759, 37.5884771347, 1405, 4bdd5813f219c9b6fc6a1210, McDonald's
55.8270801016, 37.597402631, 2420, 4d790b9aece5a1cde10c9fa4, ЖК Марфино
55.8356625927, 37.6115985203, 269, 4e58c4d6fa76d2b00c038bd2, Озеро в Ботаническом Саду
55.8227067668, 37.5895929337, 1404, 4caae538d250bfb7b80cca63, Супермаркет "Матрица"
55.8102020351, 37.6013101456, 38, 4f8295fce4b0b2237e1fe4f5, MPS - сервис
55.8115550546, 37.6014908832, 10, 4f964f97e4b03885c331a8b7, Улица Поэта Руставели
55.8106348115, 37.6041688635, 8, 4fc3f1c2e4b0117b7488690a, Wild bean cafe
55.8117, 37.602081, 1, 4f928cbce4b0532d5d1434ef, Гараж На Вднх
55.8108933421, 37.6041693129, 19, 4ebe5c86e3005ff9290c8fee, G-CAR Service
55.8106132401, 37.6045133048, 8, 4f8ed9ede4b0eab6ef550e0a, АвтоЛидер
55.810466, 37.599343, 13, 4deb505ac65be8091dbd1812, Масло-сыр
55.8279732845, 37.6138731349, 150, 4ee4b204be7b4845a48163b5, Ботаническая Д.19 К.1
55.8209227389, 37.6045703888, 2713, 4bc98a19fb84c9b6da3d1b3e, Телецентр "Останкино", АСК-3
55.8279732845, 37.6138731349, 226, 4f1132abe4b067841085fa32, Palazzo Marfino Slon
55.8366041461, 37.6107873539, 75, 4fa3f78fe4b05ddd65feb416, ботанический сад
55.827199, 37.599975, 46, 4fb00908e4b0afbb678657fb, Розовый Слоник
55.8279732845, 37.6138731349, 125, 4e43ffe4628485fd4c5a7221, BB-photo Mansion
55.8401211024, 37.5889478679, 7, 4fb28f26e4b03b8c9dd4001f, церковь покровско-успенской старообрядческой общины
55.8269457654, 37.6017431951, 71, 4d7db75787003704458f6399, Пробка На Ботанической
55.8269930929, 37.5997402841, 11, 4fc3b5dee4b00baac78475e7, Sweet Home
55.8270875275, 37.599912674, 18, 4fbe5c19e4b0a3912dd6ae8e, Кроватка мояяяяя
55.8322454512, 37.5952057658, 857, 4e15866662844b405cb1017f, Ботаническая Улица
55.8279732845, 37.6138731349, 33, 4ed5e46a77c88f53d70172cc, Жилой дом
55.8135530649, 37.605002073, 40, 4ea7a6b130f897d8db172ab3, Diostar
55.8279732845, 37.6138731349, 3, 4fac2fdce4b09df5d14cedfa, Secret Place
55.8246557088, 37.6056518214, 28, 4d7c7b8fda568cfa9e5467ff, Открытый Каток Останкино
55.8159079661, 37.5925771561, 203, 4e904caad3e3187fc2d79eaf, Бульвар на ул. Добролюбова
55.8272035163, 37.5999875676, 3, 4fc3c113e4b0e4e80dc8a117, Качельки✨
55.8278111044, 37.6010364161, 18, 4eb8f91a2c5b53141bcfa466, Почтовое Отделение 127276
55.8292608317, 37.6026122906, 288, 4f523266e4b0639bb8f1bf1a, Останкинский Парк культуры и отдыха
55.8279732845, 37.6138731349, 10, 4e28219efa762797e599ba07, Nice View Place
55.8279732845, 37.6138731349, 1, 4eb53ced4901cef9d86e9e49, Лаки's Hous
55.826706, 37.599635, 1, 4f71e4cde4b0be6421403e4f, Махал-Махал
55.8101452006, 37.6090351563, 2, 4f239c0ee4b08842e331a5dd, Автосервис
55.8279732845, 37.6138731349, 3, 4fa3a184e4b0cbe2dea2b0b6, у Юльки
55.824901, 37.60637, 5, 4fc88a6fe4b005dcbe7a1fe3, Асб-9
55.8429101833, 37.588817041, 10, 4fc06f2be4b0c592341963eb, Благотворительный Пробег New Balance
55.8281860352, 37.6015586853, 2, 4ea2b1a86da1455cac74658a, Кафетерий Кулинария
55.812987343, 37.6033526767, 14, 4f2297b1e4b00087405ffb0c, карат. Фирменный Магазин
55.8363856134, 37.5754308701, 4833, 4c11ccd2416620a1cfced9e4, Метро Петровско-Разумовская (metro Petrovsko-Razumovskaya)
55.8429160176, 37.5883054733, 2389, 4be6909fd4f7c9b6b2e02620, Главный Ботанический Сад РАН им. Н.В. Цицина
55.819413069, 37.5735490765, 2002, 4bda5d5d2a3a0f476cf9aab6, Кофе Хауз
55.8181380453, 37.5755381584, 3924, 4bded5eb0ee3a5937afe31b0, Метро Тимирязевская
55.815242772, 37.5762996984, 314, 4ee84b4593ad8b68e94f67ea, Итоговая конференция Управления Учебный Центр
55.8229232539, 37.5729665729, 11, 4f871e4ae4b02c41750d0a68, Гостиница Молодежная
55.8231084209, 37.5709650019, 43, 4e36845b6284ea7e110ae4f1, Медицинский Центр "КАРС"
55.8232995168, 37.5719515056, 23, 4da1cfeac6e96ea8810ec85d, Стильные Кухни
55.823326, 37.572256, 1, 4fbd1024e4b092db92198bea, Юсупа Двор
55.823056, 37.571858, 1, 4f9c5392e4b0de6267ded2e9, Стоматологическая Клиника Мастер
55.823349, 37.571161, 1, 4fbe86a6e4b0135f651fe113, Двор Юсупа
55.8226852417, 37.569732666, 1, 4fd603d4e4b0d6a97e188f6a, у Хомяков :Р
55.8190115482, 37.5791519476, 1499, 4ce288e3c4f6a35d7527e16c, Монорельс "Тимирязевская"
55.8079619726, 37.5810956955, 2826, 4be190dc85670f471e6d2bd7, Метро Дмитровская (metro Dmitrovskaya)
55.8191627393, 37.5760102272, 1808, 4e30644188778782371f9bf2, Платформа Тимирязевская
55.8080948388, 37.5791768876, 1727, 4cb1ce5f1463a1432a3ba8a9, Платформа Дмитровская
